account,sku,campaign,bid_now,reason
oz_acc1,4480829395,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480829401,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480829403,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480829425,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480829481,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480829482,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4480829486,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4480829499,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480829519,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480829550,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4480829605,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480829616,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480829650,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480829654,от 1000-2000,12.0,нет продаж 90 дн
oz_acc1,4480829654,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480829687,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480829713,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480829742,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480829759,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4480829772,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4480829811,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480829836,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480829851,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480829892,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4480829892,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480830181,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480830256,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480830261,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480830432,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480830566,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480830580,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4480830582,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480830770,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480830776,от 1000-2000,12.0,нет продаж 90 дн
oz_acc1,4480830776,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480831192,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4480831192,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480831289,от 0 до 1000,12.0,нет продаж 90 дн
oz_acc1,4480831289,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480831624,от 1000-2000,12.0,нет продаж 90 дн
oz_acc1,4480831624,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480832189,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4480832189,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480832921,от 0 до 1000,12.0,нет продаж 90 дн
oz_acc1,4480832921,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480841180,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480842121,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4480842121,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480848003,от 1000-2000,12.0,нет продаж 90 дн
oz_acc1,4480848003,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4480849224,от 1000-2000,12.0,нет продаж 90 дн
oz_acc1,4480849224,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481050542,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4481050586,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4481050982,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4481050982,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481051627,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4481051627,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481051826,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4481051826,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481052121,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4481052199,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4481052199,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481052261,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4481052261,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481052400,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481052411,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4481052411,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481052477,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481052627,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481052882,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4481052882,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481052931,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4481052931,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481053267,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4481053267,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481053330,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4481053330,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481053378,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481053408,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4481053441,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4481053462,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481053477,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481053481,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4481053506,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4481053506,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481053508,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4481053508,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481053556,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4481053556,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481053580,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481053606,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4481053606,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481053627,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4481053627,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481053650,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4481053701,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4481053701,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481053725,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481053738,от 2000 до 5000,12.0,нет продаж 90 дн
oz_acc1,4481053738,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481053743,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4481053805,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4481053805,Эксперимент1,8.0,нет продаж 90 дн
oz_acc1,4481053821,от 5000 до 10000,12.0,нет продаж 90 дн
oz_acc1,4481053821,Эксперимент1,8.0,нет продаж 90 дн
