query,sku,offer_id,name,position,demand,views,orders,gmv,our_price,margin_own_live,in_campaign,bid,action
panasonic,2200266375,0233,"Фотобарабан KX-FAD93A DU для принтеров Panasonic KX-MB261, KX MB262, KXMB263, KX-MB271, KXMB281, KX MB283 черный",253,444,8,0,0,8403.0,34.11,True,12.0,широкая_фраза
panasonic,2916222439,6640,"Фотобарабан + картридж KX-FAD93A DU+KX-FAT92A для принтеров Panasonic KX-MB261, KX MB262, KXMB263, KX-MB271, KXMB281, KX MB283 черный",253,444,8,0,0,9056.0,32.97,True,8.0,широкая_фраза
panasonic,2924258731,6691,"Фотобарабан + картридж KX-FAD412A DU+KX-FAT411A для принтеров Panasonic KX-MB1900, KX MB2000, KXMB2001, KX-MB2010, KX MB2020 черный",214,444,9,0,0,7666.0,34.92,True,8.0,широкая_фраза
panasonic,2925746894,6706,Фотобарабан + картридж KX-FAD89A DU+KX-FAT88A черный,195,444,9,0,0,8270.0,35.22,True,12.0,широкая_фраза
panasonic,2928408930,6722,Фотобарабан + картридж KX-FA84A DU+KX-FA83A черный,202,444,8,0,0,8346.0,34.09,True,12.0,широкая_фраза
panasonic,4451986279,02304,Картридж для Panasonic KX-FL422,184,444,24,0,0,1526.0,26.22,True,8.0,широкая_фраза
panasonic,4451986603,02295,Картридж для Panasonic KX-FL543,217,444,13,0,0,1529.0,26.28,True,8.0,широкая_фраза
panasonic,4463540165,05252,Картридж для Panasonic KX-FL502,233,444,12,0,0,1544.0,26.47,True,12.0,широкая_фраза
panasonic,4463555234,052512,Картридж для Panasonic KX-FLB756,189,444,19,0,0,1543.0,26.45,True,12.0,широкая_фраза
panasonic,4463558424,052511,Картридж для Panasonic KX-M553RU,212,444,13,0,0,1545.0,26.49,True,12.0,широкая_фраза
panasonic,4480829395,10327,Картридж для Panasonic KX-MB1501,229,444,10,0,0,5678.0,34.99,True,12.0,широкая_фраза
panasonic,4480829550,10321,Картридж для Panasonic KX-MB1507,203,444,9,0,0,5675.0,34.98,True,12.0,широкая_фраза
panasonic,4489625268,14161,Фотобарабан для Panasonic KX-2270,232,444,11,0,0,8357.0,34.1,True,12.0,широкая_фраза
panasonic,4489625947,14163,Фотобарабан для Panasonic KX-2540,200,444,10,0,0,8358.0,34.1,True,12.0,широкая_фраза
panasonic,4489627247,14162,Фотобарабан для Panasonic KX-2510,189,444,10,0,0,8356.0,34.09,True,12.0,широкая_фраза
panasonic,4515723936,36152,Картридж для Panasonic KX-MB2275,209,444,8,0,0,8227.0,34.03,True,12.0,широкая_фраза
panasonic,4515724025,36154,Картридж для Panasonic KX-MB2545,226,444,8,0,0,8227.0,34.03,True,12.0,широкая_фраза
panasonic,4515724141,36156,Картридж для Panasonic KX-MB2575,213,444,9,0,0,8227.0,34.03,True,12.0,широкая_фраза
panasonic,4515724169,36157,Картридж для Panasonic KX-MB2270,214,444,9,0,0,8231.0,34.04,True,12.0,широкая_фраза
panasonic,4515726446,36155,Картридж для Panasonic KX-MB2571,220,444,9,0,0,8230.0,34.04,True,12.0,широкая_фраза
panasonic,4515726514,36153,Картридж для Panasonic KX-MB2515,211,444,9,0,0,8229.0,34.04,True,12.0,широкая_фраза
panasonic,4515726697,36151,Картридж для Panasonic KX-MB2235,213,444,10,0,0,8228.0,34.03,True,12.0,широкая_фраза
panasonic,930608745,0231,"Фотобарабан KX-FAD89A DU для принтеров Panasonic KX-FL401, KX FL402, KXFL403 черный",216,444,11,0,0,7789.0,35.71,True,12.0,широкая_фраза
набор для,866443793,2156,"Картриджи CF540A-CF543A для принтеров HP LaserJet Pro Color M254dw, LJ Pro Color M280nw",138,443,1,0,0,8104.0,33.54,True,12.0,широкая_фраза
картридж для принтера pantum m6500w,1277712843,5309,"Тонер TN-420H для принтеров M6700D, M6800FDW, M7100DN, M7200FD, M7300FDN, P3010D, P3300DN черный",46,431,8,0,0,1724.0,41.67,True,30.0,поднять_ставку
panasonic,4451985387,02293,Картридж для Panasonic KX-FL513,234,429,9,0,0,1528.0,26.26,True,8.0,широкая_фраза
3070,652454626,0328,"Картридж 178XL для принтеров HP PhotoSmart B109c, DeskJet 3070A, PhotoSmart 5510, PhotoSmart Plus B210b, DeskJet 3070A",39,406,15,0,0,827.0,31.04,True,10.0,широкая_фраза
m&m,1277712843,5309,"Тонер TN-420H для принтеров M6700D, M6800FDW, M7100DN, M7200FD, M7300FDN, P3010D, P3300DN черный",16,397,4,0,0,1724.0,41.67,True,30.0,широкая_фраза
техника,1158623461,0601,"Картридж 109R00746 для принтеров Xerox Phaser 3150, Phaser 3151 черный",82,386,1,0,0,4981.0,34.8,True,8.0,широкая_фраза
картриджи,1510947813,5378,"Картриджи 069H для принтеров Canon i-SENSYS LBP-673Cdw, MF752Cdw, MF754Cdw",4,384,5,0,0,14890.0,27.44,True,23.0,широкая_фраза
картриджи,4867096884,7071,Картридж CT202952 для принтеров Fuji Xerox DocuCentre SC2022 черный,20,383,2,0,0,6661.0,25.36,False,,широкая_фраза
лазерный,4481064725,11522,Картридж для HP Color LJ M553dn,55,376,4,0,0,7943.0,35.06,True,8.0,широкая_фраза
canon,1658970308,5521,"Картридж для Canon i-SENSYS MF275dw, LBP120, LBP122dw, MF270, MF272dw",28,375,3,0,0,3564.0,25.0,True,26.0,широкая_фраза
deli,4527388317,52877,Картридж для Deli M2500ADNW,116,374,10,0,0,4450.0,32.74,True,12.0,широкая_фраза
емкость,4867096884,7071,Картридж CT202952 для принтеров Fuji Xerox DocuCentre SC2022 черный,126,364,2,0,0,6661.0,25.36,False,,широкая_фраза
panasonic,4515727960,36158,Картридж для Panasonic KX-MB2510,193,362,8,0,0,8227.0,34.03,True,12.0,широкая_фраза
panasonic,4515723539,36159,Картридж для Panasonic KX-MB2540,191,362,8,0,0,8232.0,34.05,True,12.0,широкая_фраза
panasonic,4451984630,02306,Картридж для Panasonic KX-FLC412,312,356,4,0,0,1526.0,26.22,True,8.0,широкая_фраза
panasonic,4451986126,02291,Картридж для Panasonic KX-FL511,265,356,6,0,0,1527.0,26.24,True,8.0,широкая_фраза
panasonic,4451986384,02302,Картридж для Panasonic KX-FL401,308,356,4,0,0,1526.0,26.22,True,8.0,широкая_фраза
panasonic,4451986411,02305,Картридж для Panasonic KX-FLC411,313,356,4,0,0,1529.0,26.28,True,8.0,широкая_фраза
panasonic,4451986658,02294,Картридж для Panasonic KX-FL541,256,356,8,0,0,1526.0,26.22,True,8.0,широкая_фраза
panasonic,4451986937,02343,Картридж для Panasonic KX-MB2020,291,356,6,0,0,1297.0,22.51,True,8.0,широкая_фраза
panasonic,4451987516,02308,Картридж для Panasonic KX-FLC423,192,356,23,0,0,1526.0,26.22,True,8.0,широкая_фраза
panasonic,4451987621,02301,Картридж для Panasonic KX-FL403,277,356,4,0,0,1527.0,29.94,True,8.0,широкая_фраза
panasonic,4451990454,02307,Картридж для Panasonic KX-FLC413,324,356,4,0,0,1530.0,26.3,True,8.0,широкая_фраза
panasonic,4463537302,05255,Картридж для Panasonic KX-FL523RU,321,356,4,0,0,1547.0,26.53,True,8.0,широкая_фраза
panasonic,4480268930,07311,Картридж для Panasonic KX-MB1520RU,290,356,4,0,0,6928.0,35.19,True,8.0,широкая_фраза
panasonic,4489625603,13231,Картридж для Panasonic KX-MB2110,250,356,9,0,0,3003.0,35.65,True,8.0,широкая_фраза
panasonic,873313593,3615,"Картридж KX-FAT421A7 для принтеров Panasonic KX-MB2230, KX MB2235, KXMB2270, KX-MB2275, KX MB2515 черный",243,356,9,0,0,8227.0,34.03,True,9.0,широкая_фраза
panasonic,4451985830,02303,Картридж для Panasonic KX-FL402,327,356,4,0,0,1528.0,26.26,True,8.0,широкая_фраза
workpro,4543078565,63651,Картридж для Epson WorkForce Pro WF-M5299DW,82,348,5,0,0,9538.0,33.15,True,12.0,широкая_фраза
workpro,4507548320,37912,Картридж для Epson WorkForce Pro C8690,81,348,9,0,0,11352.0,33.69,True,8.0,широкая_фраза
техника,651915925,0232,Картридж KX-FAT92A для принтеров Panasonic KXMB263 KXMB271 KXMB281 KXMB283 KXMB763 KXMB771 KXMB772 KXMB773,0,344,1,0,0,465.0,24.78,True,10.0,широкая_фраза
workpro,4543081468,63653,Картридж для Epson Epson WorkForce Pro WF-M5799DWF,84,343,10,0,0,9539.0,33.16,True,12.0,широкая_фраза
товары,5260604155,3742X6,"Комплект фотобарабанов DK-3170 DU (6 шт.) на 1800000 страниц для принтеров Kyocera EcoSys M3145dn, M3645dn, P3045",43,318,1,0,0,214223.0,53.79,False,,широкая_фраза
cada,4458690819,03135,Картридж для HP DesignJet ColorPro CAD,66,301,11,0,0,1144.0,19.38,True,10.0,широкая_фраза
картридж для принтера,1719404303,5624,Картриджи TK-5370 для принтеров Kyocera ECOSYS MA3500cifx,26,300,4,0,0,12407.0,30.05,True,45.0,поднять_ставку
электроника,1261570517,5284,"Картридж T741X для принтеров Epson SureColor F6000, SureColorF6070 черный",0,297,1,0,0,6766.0,35.08,True,8.0,широкая_фраза
самсунг s,863388173,0005,"Картриджи CLT-404S для принтеров samsung xpress sl-c430/c480, самсунг sl-c480w",27,293,2,0,0,8337.0,34.5,True,14.0,широкая_фраза
2114,1163041012,2114,"Картридж MX23GTYA для принтеров Sharp MX-1810U, MX 2010U, MX2310U, MX-2314, MX2614, MX 3110U, MX 3114 желтый",208,276,2,0,0,6912.0,32.01,True,8.0,широкая_фраза
panasonic,4463559199,05258,Картридж для Panasonic KX-B756,302,274,3,0,0,1544.0,26.47,True,8.0,широкая_фраза
panasonic,4463559457,05254,Картридж для Panasonic KX-FL521,316,274,3,0,0,1544.0,26.47,True,8.0,широкая_фраза
panasonic,4489623006,13236,Картридж для Panasonic KX-MB2177,331,274,3,0,0,2997.0,34.1,True,8.0,широкая_фраза
panasonic,4489624467,13238,Картридж для Panasonic KX-MB2120,336,274,3,0,0,2997.0,34.1,True,8.0,широкая_фраза
panasonic,4489625154,132311,Картридж для Panasonic KX-MB2168,320,274,3,0,0,3004.0,34.16,True,8.0,широкая_фраза
panasonic,4489625689,13223,Картридж для Panasonic KX-MB2510RU,322,274,3,0,0,8206.0,34.03,True,8.0,широкая_фраза
panasonic,4451987079,02349,Картридж для Panasonic KX-MB2011,242,274,4,0,0,1300.0,22.59,True,8.0,широкая_фраза
panasonic,4489626114,13235,Картридж для Panasonic KX-MB2170,330,274,3,0,0,3000.0,34.12,True,8.0,широкая_фраза
panasonic,930612729,0527,"Фотобарабан KX-FA84A DU для принтеров Panasonic KX-FL511, KX FL512, KXFLM663RU, KX-M513RU, KXM543RU, KX M563RU черный",247,274,4,0,0,7943.0,35.06,True,8.0,широкая_фраза
panasonic,930613439,0525,"Картридж KX-FA76A для принтеров Panasonic KX-FL501, KX FL502, KXFL503RU черный",260,274,5,0,0,1543.0,26.45,True,10.0,широкая_фраза
panasonic,930631600,0731,"Картридж KX-FAT400A для принтеров Panasonic KX-MB1500, KX-MB1520RU черный",302,274,4,0,0,6927.0,35.19,True,8.0,широкая_фраза
panasonic,4463541806,05251,Картридж для Panasonic KX-FL501,290,274,3,0,0,1544.0,26.47,True,8.0,широкая_фраза
премиум,4867096884,7071,Картридж CT202952 для принтеров Fuji Xerox DocuCentre SC2022 черный,742,269,1,0,0,6661.0,25.36,False,,широкая_фраза
умный,652453599,0308,"Картридж 135 для принтеров HP DeskJet 460c, DeskJet460cb, OfficeJet 100, OfficeJet 150, PhotoSmart 2573, PhotoSmart 2575, PSC-1513, PSC1613 цветной",3,264,1,0,0,3983.0,33.14,True,12.0,широкая_фраза
голубой,652757236,0839,"Картридж T1712 для принтеров Epson Expression Home XP-103, XP 207, XP303, XP-306, XP313, XP 323, XP 403, XP406 XP423 голубой",3,264,1,0,0,530.0,48.1,True,10.0,широкая_фраза
workpro,4476954703,06215,Картридж для Xerox WorkCentre Pro 123,118,261,3,0,0,5609.0,34.93,True,12.0,широкая_фраза
workpro,4518320526,42275,Тонер-картридж для Xerox WorkCentre Pro WCP-420,106,261,9,0,0,7760.0,35.7,True,8.0,широкая_фраза
psd,4492346297,210723,Картридж для Ricoh Aficio PS9100,35,259,23,0,0,13340.0,34.11,True,12.0,широкая_фраза
оки,4490427145,17911,Картридж для OKI C801,27,257,3,0,0,6787.0,35.1,True,8.0,широкая_фраза
премиум,1998987726,5919,"Картридж TNP-48M для принтеров Konica Minolta Bizhub C3350, Bizhub C3850 пурпурный",0,255,1,0,0,7727.0,34.95,True,8.0,широкая_фраза
канцтовары,870872440,2404,"Картриджи TK-5270 для принтеров Kyocera EcoSys M6230cidn, M6630cidn",0,250,1,0,0,10378.0,32.71,True,18.0,широкая_фраза
канцтовары,874375708,4278,"Картриджи W2410A-W2413A для принтеров HP Color LaserJet Pro M155a, Color LaserJet Pro M155nw",0,250,1,0,0,9354.0,29.5,True,14.0,широкая_фраза
9070,873312984,3361,"Картридж №907XL для принтеров HP OfficeJet 6950, OfficeJet Pro 6960 черный",48,241,4,0,0,3389.0,34.68,True,8.0,широкая_фраза
citizen,1153751231,2208,"Картридж iR40T для принтеров Citizen CX120, CX123, IR40T, IR50 черный",73,235,15,0,0,567.0,38.14,True,10.0,широкая_фраза
citizen,4807276926,22084,Картридж для Citizen iR-40T,63,235,9,0,0,567.0,24.69,True,10.0,широкая_фраза
dj,866443254,1570,"Картридж 70 для принтеров HP DesignJet Z2100, DJ Z3100, DJ Z3200 светло-пурпурный",57,225,13,0,0,4733.0,35.5,True,8.0,широкая_фраза
dj,873312718,3075,"Картриджи 728XL для принтеров HP DesignJet T730, DJ T830",65,225,28,0,0,31784.0,33.54,True,12.0,широкая_фраза
dj,866443730,1568,"Картридж 70 для принтеров HP DesignJet Z2100, DJ Z3100, DJ Z3200 пурпурный",65,225,14,0,0,4733.0,35.5,True,12.0,широкая_фраза
dj,1282821536,4837,"Картридж 3ED71A для принтеров HP DesignJet T630, DJ Studio, DJ Studio Steel, DJ T210, DJ T230",72,225,14,0,0,8403.0,50.75,True,10.0,широкая_фраза
dj,3497932541,1571,"Картридж 70 для принтеров HP DesignJet Z2100, DJ Z3100, DJ Z3200 светло-голубой",61,225,15,0,0,4733.0,35.5,True,12.0,широкая_фраза
